0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
8;15;8;4;4;4;4;4;4;1;2;4;1;2;3;1;2;1;3;3;2;1;4;2;3;3;4;3;3;3;4;3;3;4;4;1;1;2;1;2;3;1;2;3;3;0;0;0;3;0;0;0;0;0;0;2;0;0;5;0;0;0;0;3;0;2;0;0;0;2;2;2;0;0;0;0;0;0;2;0;4;0;2;0;3;0;4;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;1;1;0;0;1#1
11;16;11;9;5;5;9;5;9;1;6;5;1;6;6;1;6;1;13;6;6;1;10;5;6;11;10;13;6;5;10;9;5;9;5;1;1;6;1;6;6;1;6;6;10;0;0;0;6;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;6;0;0;0;0;4;0;0;0;0;0;0;0;6;0;1;0;4;0;1;0;0;1;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
3;3;4;0;0;0;0;0;0;3;0;0;3;0;3;3;0;0;1;4;0;0;3;0;5;1;3;1;0;0;3;0;0;0;0;0;3;0;1;0;1;3;0;3;1;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0#1
1;15;1;2;3;1;1;3;2;4;6;2;1;1;8;4;6;3;2;1;2;2;5;3;8;1;1;2;2;3;5;2;2;2;3;4;4;6;2;2;2;4;5;5;2;0;0;0;8;2;0;0;0;0;0;8;0;2;18;0;0;0;0;8;2;2;0;2;0;8;8;2;0;0;2;0;0;0;2;0;1;0;2;0;1;1;1;1;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0#1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;0#1
0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;3;2;0;0;0;0;0;2;4;0;0;4;0;2;6;0;2;0;2;3;4;3;4;3;4;4;3;4;4;0;0;0;4;2;0;0;0;0;0;3;0;1;1;0;0;0;0;1;2;1;0;2;0;1;3;1;0;0;1;0;0;0;1;0;2;0;1;0;2;2;1;2;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0#1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;3;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;1;0;2;0;0;2;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0#1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0#1
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1#1
11;35;11;15;19;11;11;19;15;2;10;15;2;10;10;2;10;2;7;10;10;2;6;10;10;7;6;7;10;10;6;7;7;6;6;2;2;10;2;7;7;2;6;6;6;0;0;0;10;1;0;0;0;0;0;6;0;1;10;0;0;0;0;10;1;10;0;1;0;6;6;10;0;0;1;0;0;0;10;0;8;0;6;0;8;1;8;6;0;8;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;8;0;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8;0;0;0;0;0;0;0;1;2;0;0;1#1
0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;4;0;0;1;1;0;3;1;0;1;0;0;0;2;0;1;1;0;2;3;1;0;0;0;4;0;0;0;0;0;0;1;0;0;2;0;0;0;0;2;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0#1
0;11;0;0;4;0;0;4;0;0;1;0;0;0;9;0;1;0;2;0;0;0;1;1;9;0;0;2;0;4;1;0;2;0;1;0;0;1;0;1;2;0;1;1;1;21;0;0;9;0;0;0;9;11;0;11;0;0;0;5;0;0;0;0;0;5;0;0;0;0;9;0;0;0;0;0;0;8;5;0;8;0;5;0;8;0;0;8;0;5;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0#1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;4;0;0;1;0;0;4;0;0;0;0;1;2;1;1;1;1;2;1;4;1;0;0;0;4;0;0;0;0;0;0;1;0;0;4;0;0;0;0;8;0;4;0;0;0;1;1;4;0;0;0;0;0;0;4;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0#1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;3;0;0;0;1;1;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0#1
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;3;0;0;1;0;1;2;0;1;0;1;0;0;3;0;1;1;0;2;2;1;0;0;0;3;0;0;0;0;0;0;1;0;0;6;0;0;0;0;3;0;2;0;0;0;1;1;2;0;0;0;0;0;0;2;0;2;0;1;0;2;0;2;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0#1
20;48;20;12;17;17;12;17;12;22;9;12;20;9;10;22;9;17;11;10;9;12;4;9;10;11;4;11;10;10;4;11;11;4;4;9;10;9;11;9;10;4;4;4;4;0;0;0;10;1;0;0;0;0;0;2;0;1;2;0;0;0;0;2;1;7;0;1;0;2;2;2;0;0;1;0;0;0;7;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0#1
18;18;19;4;6;6;4;6;4;11;4;4;11;4;2;11;4;6;4;2;4;4;2;4;2;4;2;4;2;2;2;4;4;2;2;4;2;2;4;4;2;2;2;2;2;0;0;0;2;0;0;0;0;0;0;2;0;0;3;0;0;0;0;2;0;2;0;0;0;2;2;2;0;0;0;0;0;0;2;0;4;0;2;0;2;0;3;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0;1;0;1;0#1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;3;0;0;3;0;0;2;0;0;0;0;3;7;3;7;3;7;2;2;2;2;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;2;0;0;0;0;0;2;0;0;0;0;0;0;2;0;3;0;0;0;4;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;3;0;0;0#1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;1;1;1;0;0;0;1;1;5;0;0;0;0;5;2;0;0;0;0;0;2;0;2;2;0;0;0;0;2;2;2;0;2;0;2;2;2;0;0;2;0;0;0;2;0;3;0;2;0;3;2;2;2;0;2;0;2;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;2;0;0;3;0;0;0;0;0;0;1;0;2;1;0;2;1;2;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0#1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;10;0;0;4;0;0;6;0;0;0;0;2;7;2;4;2;4;6;2;6;4;0;0;0;10;9;0;0;0;0;0;10;0;5;5;0;0;0;0;5;9;0;0;9;0;5;12;0;0;0;0;0;0;0;0;0;3;0;0;0;3;3;3;3;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0#1
26;43;26;12;15;15;12;15;12;8;6;12;8;6;15;8;6;8;9;15;6;8;16;6;15;9;16;9;12;15;16;9;9;12;15;6;8;6;8;6;9;8;6;15;9;0;0;0;15;1;0;0;0;0;0;6;0;1;2;0;0;0;0;2;1;4;0;1;0;2;6;2;0;0;1;0;0;0;4;0;1;0;4;0;1;1;1;1;0;1;0;6;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0#1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;1;0;0;2;0;0;0;0;1;1;1;1;1;1;1;1;2;1;0;0;0;2;0;0;0;0;0;0;1;0;0;2;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;2;1;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;0;1;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0#1
1;1;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;1;0;3;0;0;3;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;1;0;0;0;0;0;1;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
