2;2;2;19;4;6;2;2;4;2;4;6;18;18;0;0;0;0;0;1;0;0;0;0#1
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;7;0;0;0;2;2;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;4;0;0;0;4;6;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
15;12;9;26;8;15;9;15;8;8;12;8;26;43;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;6;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
8;8;8;28;15;20;8;8;9;8;15;17;28;45;0;1;0;0;0;0;0;0;0;0#1
0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
3;3;3;6;4;6;3;3;3;3;7;4;6;19;0;0;0;0;0;0;0;0;0;0#1
4;4;8;9;6;9;4;4;8;4;6;10;9;20;0;0;0;0;0;0;0;0;0;0#1
0;1;6;3;3;0;1;1;9;1;0;0;3;13;0;0;0;0;0;0;0;0;0;0#1
7;7;5;6;3;6;6;5;3;3;7;3;6;20;0;0;0;0;0;0;0;0;0;0#1
7;7;5;6;3;6;6;5;3;3;7;3;6;20;0;0;0;0;0;0;0;0;0;0#1
7;7;5;5;3;5;5;6;3;3;7;3;5;20;0;0;0;0;0;0;0;0;0;0#1
3;7;0;8;4;3;0;7;0;4;3;3;8;33;0;0;0;0;0;0;0;0;0;0#1
4;4;2;16;9;6;3;2;3;4;6;6;33;16;0;0;0;0;0;1;0;0;0;0#1
1;1;2;8;4;1;1;1;2;1;1;1;8;11;0;0;0;0;0;0;0;0;0;0#1
2;1;7;0;1;0;4;4;3;3;1;2;0;2;0;0;0;0;0;0;0;0;0;0#1
5;5;8;10;6;10;5;5;8;5;6;9;10;18;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
7;6;5;24;0;7;5;8;0;0;6;0;24;42;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;1;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
7;7;8;16;7;13;7;7;8;7;7;10;16;35;0;0;0;0;0;0;0;0;0;0#1
0;0;3;1;0;0;3;4;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0#1
5;5;7;10;6;10;5;5;8;5;6;14;10;20;0;0;0;0;0;0;0;0;0;0#1
2;2;2;17;4;4;2;2;4;2;4;4;18;17;0;0;0;0;0;1;0;0;0;0#1
1;2;2;2;2;1;2;6;2;4;1;1;2;3;0;0;0;0;0;0;0;0;0;0#1
1;0;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
10;7;9;19;7;19;9;9;9;10;7;12;19;21;0;0;0;0;0;0;0;0;0;0#1
4;0;3;0;0;0;5;3;7;5;0;4;0;2;0;0;0;0;0;0;0;0;0;0#1
6;6;2;28;3;6;2;6;2;3;6;3;28;39;0;0;0;0;0;0;0;0;0;0#1
0;0;9;0;0;0;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0#1
0;0;2;0;0;0;2;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;5;0;0;0;4;4;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
9;9;10;23;11;13;9;9;10;9;11;13;23;46;0;0;0;0;0;0;0;0;1;0#1
1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
2;1;5;6;1;2;4;4;3;3;1;2;6;7;0;0;0;0;0;0;0;0;0;0#1
0;1;2;0;1;0;2;4;2;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
9;6;5;7;5;7;5;10;5;5;6;5;7;18;0;0;1;1;0;0;0;0;0;0#1
1;0;9;1;0;1;6;6;4;4;0;1;1;2;0;0;0;0;0;0;0;0;0;0#1
1;1;0;1;2;1;0;1;0;1;1;1;1;2;0;0;0;0;0;0;0;0;1;0#1
7;7;7;15;4;9;7;7;4;4;9;4;15;40;0;0;0;0;0;0;0;0;0;0#1
9;9;8;22;8;12;8;9;8;8;11;8;22;49;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;8;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
2;2;13;9;6;4;2;2;13;2;4;4;9;19;0;0;0;0;0;0;0;0;0;0#1
2;4;8;5;12;2;4;4;8;4;2;2;5;19;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
15;8;12;35;8;35;12;13;11;11;8;11;35;50;0;0;0;0;0;0;0;0;0;0#1
0;0;6;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0#1
0;0;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
10;10;3;29;6;13;3;5;3;6;11;6;29;45;0;0;0;0;0;0;0;0;1;0#1
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
5;5;6;18;4;8;5;5;4;4;6;4;18;21;0;0;0;0;0;0;0;0;0;0#1
9;9;10;23;11;13;9;9;10;9;11;13;23;46;0;0;0;0;0;0;0;0;1;0#1
5;5;3;20;10;12;3;3;3;5;12;10;25;20;0;0;0;0;0;0;0;0;0;0#1
2;0;8;3;0;3;2;2;8;2;0;3;3;11;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;2;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
1;1;6;1;1;1;5;5;4;4;1;1;1;4;0;0;0;0;0;0;0;0;0;0#1
0;0;3;0;0;0;3;3;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0#1
1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;1;7;0;0;0;7;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
2;0;1;1;0;1;1;4;1;4;0;2;1;9;0;0;0;0;0;0;0;0;0;0#1
2;0;1;1;0;1;1;4;1;4;0;2;1;9;0;0;0;0;0;0;0;0;0;0#1
1;0;5;0;0;0;5;10;5;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0#1
3;4;4;7;5;3;4;4;4;4;3;3;7;11;0;0;0;0;0;0;0;0;0;0#1
14;14;6;22;18;22;6;14;6;14;18;20;22;51;0;0;0;0;0;0;0;0;1;0#1
3;7;0;8;4;3;0;7;0;4;3;3;8;33;0;0;0;0;0;0;0;0;0;0#1
2;2;3;12;0;7;2;2;0;0;7;0;12;26;0;0;0;0;0;0;0;0;0;0#1
1;1;2;0;0;0;2;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0#1
0;0;5;2;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0#1
1;1;10;0;0;0;10;11;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0#1
1;0;1;0;0;0;1;4;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0#1
11;11;6;26;13;23;11;6;12;11;15;13;26;38;0;0;0;0;0;0;0;0;1;0#1
0;0;1;2;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
4;4;2;20;13;11;2;4;2;4;11;11;20;44;0;0;0;0;0;0;0;0;0;0#1
1;1;0;0;1;0;0;3;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
6;6;6;10;4;9;6;6;4;4;9;4;10;32;0;0;0;0;0;0;0;0;0;0#1
4;4;3;2;2;2;3;4;2;2;5;2;2;15;0;0;0;0;0;0;0;0;0;0#1
0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
3;7;0;8;4;3;0;7;0;4;3;3;8;33;0;0;0;0;0;0;0;0;0;0#1
0;1;2;0;1;0;2;3;2;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
1;0;3;4;0;1;2;2;3;2;0;1;4;5;0;0;0;0;0;0;0;0;0;0#1
0;0;3;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0#1
11;10;10;18;10;11;10;12;10;11;10;11;18;43;0;0;0;0;0;0;0;0;1;0#1
13;11;3;23;11;13;3;13;3;12;11;12;23;45;0;0;0;0;0;0;0;0;1;0#1
0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
5;5;8;30;9;7;5;5;8;5;7;7;30;49;0;0;0;0;0;0;0;0;0;0#1
5;6;6;24;1;5;6;6;1;1;5;1;24;32;0;0;0;0;0;0;0;0;0;0#1
3;0;4;1;0;1;4;4;1;1;0;1;1;8;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
1;1;1;14;3;4;1;1;1;1;3;4;18;14;0;0;0;0;0;1;0;0;0;0#1
0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
2;1;3;3;1;2;3;4;1;1;1;1;3;4;0;0;0;0;0;0;0;0;0;0#1
7;6;4;9;6;7;4;4;4;11;6;7;9;27;0;0;0;0;0;0;0;0;0;0#1
7;6;4;9;6;7;4;4;4;11;6;7;9;27;0;0;0;0;0;0;0;0;0;0#1
0;1;3;2;1;0;3;5;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0#1
5;5;5;12;3;11;5;5;3;3;11;3;12;35;0;0;0;0;0;0;0;0;0;0#1
2;1;3;3;1;2;3;4;3;3;1;2;3;5;0;0;0;0;0;0;0;0;0;0#1
0;0;0;1;0;0;0;3;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0#1
2;2;3;18;4;4;2;2;3;2;4;4;18;20;0;0;0;0;0;0;0;0;0;0#1
1;0;5;0;0;0;5;10;5;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;2;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
1;3;3;0;2;0;3;4;2;2;1;1;0;7;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
1;1;3;0;1;0;3;4;1;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0#1
5;5;1;15;2;6;1;5;1;2;6;2;15;22;0;0;0;0;0;0;0;0;0;0#1
1;2;4;0;2;0;4;7;4;4;1;1;0;3;0;0;0;0;0;0;0;0;0;0#1
3;3;2;5;1;3;2;4;1;1;3;1;5;10;0;0;0;0;0;0;0;0;0;0#1
0;0;6;0;0;0;6;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
2;2;4;14;5;13;2;2;4;2;5;7;14;27;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0#1
0;1;2;3;1;0;2;4;2;4;0;0;3;5;0;0;0;0;0;0;0;0;0;0#1
0;0;2;0;0;0;2;8;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
2;1;3;3;1;2;3;4;3;3;1;2;3;5;0;0;0;0;0;0;0;0;0;0#1
0;0;3;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0#1
1;1;2;10;1;6;1;1;1;1;6;1;10;13;0;0;0;0;0;0;0;0;1;0#1
0;0;1;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;7;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
7;7;8;32;6;10;7;7;6;6;10;6;32;56;0;0;0;0;0;0;0;0;1;0#1
0;0;1;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;3;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;3;16;3;6;0;0;3;0;6;3;16;24;0;0;0;0;0;0;0;0;0;0#1
0;0;2;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
1;0;5;0;0;0;5;5;3;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
1;0;4;0;0;0;4;6;3;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
0;0;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;1;0;0;0;5;0;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0#1
0;1;2;0;1;0;2;3;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
1;0;4;0;0;0;4;6;3;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
3;3;5;12;1;3;3;3;1;1;3;1;12;37;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;2;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0#1
0;0;4;0;0;0;4;5;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
1;1;4;1;1;1;4;6;4;5;1;1;1;4;0;0;0;0;0;0;0;0;0;0#1
1;1;6;0;0;0;6;8;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
3;5;5;12;5;3;5;5;5;5;3;3;12;14;0;0;0;0;0;0;0;0;0;0#1
0;0;2;2;1;0;0;0;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0#1
2;2;2;15;2;6;2;2;2;2;6;2;15;23;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
1;12;5;7;9;1;5;10;5;9;1;1;7;23;0;0;0;0;0;0;0;0;0;0#1
0;0;5;0;0;0;0;0;11;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0#1
3;0;3;0;0;0;4;3;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0#1
3;0;3;0;0;0;4;3;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0#1
3;0;3;0;0;0;4;3;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;1;0;0;0;2;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0#1
5;9;4;27;6;5;4;6;4;6;5;5;27;32;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;6;2;0;0;2;2;4;2;0;0;2;9;0;0;0;0;0;0;0;0;0;0#1
7;7;5;6;4;6;5;5;4;4;7;4;6;20;0;0;0;0;0;0;0;0;0;0#1
1;0;1;0;0;0;1;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0#1
3;2;2;1;2;1;2;5;2;4;2;3;1;15;0;0;0;0;0;0;0;0;1;0#1
3;4;4;11;1;3;4;4;1;1;3;1;11;35;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;6;3;0;0;2;2;3;2;0;0;3;5;0;0;0;0;0;0;0;0;0;0#1
3;3;1;11;0;3;1;3;0;0;3;0;10;10;0;0;0;0;0;0;0;0;0;0#1
9;8;9;33;8;12;9;9;9;9;8;12;33;53;0;0;0;0;0;0;0;0;1;0#1
1;5;7;2;4;1;7;8;4;4;1;1;2;18;0;0;0;0;0;0;0;0;0;0#1
5;5;7;16;5;15;5;5;5;5;15;5;16;24;0;0;0;0;0;0;0;0;0;0#1
1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0#1
0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
1;1;7;1;1;1;4;4;2;2;1;1;1;4;0;0;0;0;0;0;0;0;0;0#1
1;1;7;1;1;1;4;4;2;2;1;1;1;4;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
6;6;5;14;3;8;5;6;3;3;7;3;14;23;0;0;0;0;0;0;0;0;0;0#1
1;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
2;0;0;6;0;2;0;4;0;3;0;2;7;6;0;0;0;0;0;0;0;0;0;0#1
5;7;10;22;0;5;7;7;0;0;5;0;20;20;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;1;3;0;0;0;5;0;0;0;0;0;0;0;0;1;0#1
0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;3;0;0;0;3;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
1;0;12;0;0;0;2;2;0;0;0;0;0;0;0;0;2;1;0;1;0;3;0;0#1
0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
2;0;0;6;0;2;0;4;0;3;0;2;6;7;0;0;0;0;0;0;0;0;0;0#1
5;5;1;13;7;6;1;5;1;5;6;6;13;33;0;0;0;0;0;0;0;0;0;0#1
13;11;3;23;11;13;3;13;3;13;11;13;23;44;0;0;0;0;0;0;0;0;1;0#1
0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
1;0;5;0;0;0;5;10;5;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0#1
13;11;3;23;11;13;3;13;3;13;11;13;23;44;0;0;0;0;0;0;0;0;1;0#1
1;2;6;2;2;1;6;7;5;5;1;1;2;3;0;0;0;0;0;0;0;0;0;0#1
3;4;4;8;5;3;4;4;4;4;3;3;8;10;0;0;0;0;0;0;0;0;0;0#1
2;3;1;13;1;2;1;3;1;1;2;1;13;17;0;0;0;0;0;0;0;0;0;0#1
11;19;5;26;5;11;5;13;5;5;11;5;26;62;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;1;3;0;0;0;5;0;0;0;0;0;0;0;0;1;0#1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
1;1;6;1;1;1;5;5;4;4;1;1;1;4;0;0;0;0;0;0;0;0;0;0#1
0;0;3;0;0;0;3;3;3;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0#1
3;3;6;0;2;0;3;3;2;2;5;2;0;24;0;0;0;0;0;0;0;0;0;0#1
2;2;3;3;2;2;3;4;2;2;2;2;3;3;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;5;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;1;1;7;0;0;1;1;0;0;0;0;7;15;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
3;1;0;6;1;3;0;1;0;1;1;1;6;10;0;0;0;0;0;0;0;0;0;0#1
0;6;5;7;2;0;5;5;2;2;0;0;7;14;0;0;0;0;0;0;0;0;0;0#1
1;1;3;0;1;0;3;5;1;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0#1
1;1;7;1;1;1;4;4;2;2;1;1;1;4;0;0;0;0;0;0;0;0;0;0#1
0;1;3;2;1;0;3;5;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0#1
0;1;3;3;1;0;3;5;3;3;0;0;3;5;0;0;0;0;0;0;0;0;0;0#1
2;2;6;7;1;3;2;2;1;1;3;1;7;18;0;0;0;0;0;0;0;0;0;0#1
4;4;1;14;6;13;1;4;1;4;6;7;14;20;0;0;0;0;0;0;0;0;0;0#1
3;3;4;17;1;9;3;3;1;1;7;1;20;17;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;1;5;3;1;0;5;6;5;5;0;0;3;5;0;0;0;0;0;0;0;0;0;0#1
7;8;1;28;6;7;4;1;4;6;7;6;28;32;0;0;0;0;0;0;0;0;0;0#1
12;8;10;35;8;29;10;12;10;12;8;12;35;50;0;0;0;0;0;0;0;0;0;0#1
0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
9;8;9;33;8;12;9;9;9;9;8;12;33;53;0;0;0;0;0;0;0;0;1;0#1
0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;1;4;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0#1
1;1;7;1;1;1;4;4;2;2;1;1;1;4;0;0;0;0;0;0;0;0;0;0#1
0;0;1;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0#1
7;7;11;14;10;14;7;7;11;7;10;22;14;26;0;0;0;0;0;0;0;0;1;0#1
